date_time,location,hour,dayofweek,is_weekend,temp_C,humidity_pct,rain_mm,rain_flag,outage_prob_model,power_status,duration_off_hours
2025-06-25 23:00:00,Nsukka,23,2,0,25.76,66.6,0.0,0,0.751,0,5
2025-06-26 00:00:00,Enugu,0,3,0,28.37,60.1,0.0,0,0.444,0,2
2025-06-26 01:00:00,Lagos,1,3,0,30.6,61.5,0.0,0,0.413,0,1
2025-06-26 02:00:00,Nsukka,2,3,0,27.55,47.7,0.0,0,0.612,0,1
2025-06-26 03:00:00,Enugu,3,3,0,32.45,54.8,0.0,0,0.43,1,0
2025-06-26 04:00:00,Lagos,4,3,0,34.78,50.2,0.0,0,0.408,1,0
2025-06-26 05:00:00,Nsukka,5,3,0,31.58,47.7,0.0,0,0.548,0,1
2025-06-26 06:00:00,Enugu,6,3,0,32.25,50.4,0.0,0,0.394,0,2
2025-06-26 07:00:00,Lagos,7,3,0,34.33,45.2,0.0,0,0.433,0,1
2025-06-26 08:00:00,Nsukka,8,3,0,30.82,39.1,1.1,1,0.799,0,1
2025-06-26 09:00:00,Enugu,9,3,0,31.11,57.2,0.0,0,0.465,1,0
2025-06-26 10:00:00,Lagos,10,3,0,31.57,45.8,0.0,0,0.383,1,0
2025-06-26 11:00:00,Nsukka,11,3,0,26.58,57.0,0.0,0,0.592,0,3
2025-06-26 12:00:00,Enugu,12,3,0,26.22,68.0,0.0,0,0.362,1,0
2025-06-26 13:00:00,Lagos,13,3,0,25.56,58.0,0.0,0,0.315,0,1
2025-06-26 14:00:00,Nsukka,14,3,0,22.75,69.5,0.0,0,0.559,1,0
2025-06-26 15:00:00,Enugu,15,3,0,22.89,64.3,0.0,0,0.469,0,1
2025-06-26 16:00:00,Lagos,16,3,0,21.38,75.4,0.15,1,0.619,1,0
2025-06-26 17:00:00,Nsukka,17,3,0,20.12,71.4,0.42,1,0.789,0,1
2025-06-26 18:00:00,Enugu,18,3,0,21.77,85.3,2.55,1,0.715,0,4
2025-06-26 19:00:00,Lagos,19,3,0,22.45,70.5,0.0,0,0.518,1,0
2025-06-26 20:00:00,Nsukka,20,3,0,22.97,75.2,1.41,1,0.879,0,1
2025-06-26 21:00:00,Enugu,21,3,0,24.43,75.4,2.28,1,0.773,0,1
2025-06-26 22:00:00,Lagos,22,3,0,23.02,74.8,0.0,0,0.518,1,0
2025-06-26 23:00:00,Nsukka,23,3,0,23.53,61.0,1.73,1,0.907,0,2
2025-06-27 00:00:00,Enugu,0,4,0,28.43,56.5,1.79,1,0.596,0,1
2025-06-27 01:00:00,Lagos,1,4,0,30.82,55.8,0.0,0,0.402,0,2
2025-06-27 02:00:00,Nsukka,2,4,0,29.76,56.1,0.0,0,0.567,0,4
2025-06-27 03:00:00,Enugu,3,4,0,29.69,48.1,0.0,0,0.412,0,1
2025-06-27 04:00:00,Lagos,4,4,0,35.19,46.6,0.0,0,0.386,1,0
2025-06-27 05:00:00,Nsukka,5,4,0,33.5,43.5,0.0,0,0.603,0,1
2025-06-27 06:00:00,Enugu,6,4,0,33.86,48.1,0.0,0,0.388,1,0
2025-06-27 07:00:00,Lagos,7,4,0,32.71,45.5,0.0,0,0.42,1,0
2025-06-27 08:00:00,Nsukka,8,4,0,31.57,46.2,0.0,0,0.6,0,2
2025-06-27 09:00:00,Enugu,9,4,0,31.41,51.8,0.0,0,0.428,0,1
2025-06-27 10:00:00,Lagos,10,4,0,33.37,47.3,1.04,1,0.584,1,0
2025-06-27 11:00:00,Nsukka,11,4,0,28.23,56.8,0.0,0,0.547,0,7
2025-06-27 12:00:00,Enugu,12,4,0,27.51,73.1,0.0,0,0.436,0,5
2025-06-27 13:00:00,Lagos,13,4,0,24.86,70.3,0.0,0,0.365,1,0
2025-06-27 14:00:00,Nsukka,14,4,0,21.73,61.4,0.73,1,0.743,1,0
2025-06-27 15:00:00,Enugu,15,4,0,23.38,69.4,0.88,1,0.573,0,3
2025-06-27 16:00:00,Lagos,16,4,0,23.61,72.3,0.22,1,0.537,1,0
2025-06-27 17:00:00,Nsukka,17,4,0,20.74,76.8,0.0,0,0.602,0,1
2025-06-27 18:00:00,Enugu,18,4,0,22.09,74.5,0.0,0,0.531,1,0
2025-06-27 19:00:00,Lagos,19,4,0,22.54,75.7,0.37,1,0.842,0,1
2025-06-27 20:00:00,Nsukka,20,4,0,20.27,70.6,0.0,0,0.686,1,0
2025-06-27 21:00:00,Enugu,21,4,0,20.85,66.8,0.0,0,0.552,0,1
2025-06-27 22:00:00,Lagos,22,4,0,23.0,72.0,0.0,0,0.585,1,0
2025-06-27 23:00:00,Nsukka,23,4,0,23.69,63.0,0.0,0,0.709,0,2
2025-06-28 00:00:00,Enugu,0,5,1,26.83,53.6,0.0,0,0.361,1,0
2025-06-28 01:00:00,Lagos,1,5,1,30.46,57.6,0.0,0,0.447,0,1
2025-06-28 02:00:00,Nsukka,2,5,1,29.54,57.1,0.0,0,0.628,0,1
2025-06-28 03:00:00,Enugu,3,5,1,31.9,54.8,0.0,0,0.405,1,0
2025-06-28 04:00:00,Lagos,4,5,1,33.11,37.6,0.0,0,0.357,1,0
2025-06-28 05:00:00,Nsukka,5,5,1,33.42,54.6,0.0,0,0.634,1,0
2025-06-28 06:00:00,Enugu,6,5,1,35.14,42.5,0.0,0,0.527,0,1
2025-06-28 07:00:00,Lagos,7,5,1,32.02,44.7,0.0,0,0.397,0,2
2025-06-28 08:00:00,Nsukka,8,5,1,30.81,43.3,0.0,0,0.665,0,1
2025-06-28 09:00:00,Enugu,9,5,1,30.24,50.2,0.49,1,0.643,0,3
2025-06-28 10:00:00,Lagos,10,5,1,30.71,58.2,0.0,0,0.447,1,0
2025-06-28 11:00:00,Nsukka,11,5,1,29.43,54.6,0.0,0,0.712,0,3
2025-06-28 12:00:00,Enugu,12,5,1,26.61,58.7,0.0,0,0.462,1,0
2025-06-28 13:00:00,Lagos,13,5,1,25.1,59.0,0.0,0,0.441,1,0
2025-06-28 14:00:00,Nsukka,14,5,1,24.72,68.9,0.0,0,0.643,0,1
2025-06-28 15:00:00,Enugu,15,5,1,21.1,70.2,0.88,1,0.634,1,0
2025-06-28 16:00:00,Lagos,16,5,1,22.69,86.7,0.25,1,0.66,1,0
2025-06-28 17:00:00,Nsukka,17,5,1,18.58,72.7,0.0,0,0.556,1,0
2025-06-28 18:00:00,Enugu,18,5,1,21.01,73.0,0.0,0,0.509,0,2
2025-06-28 19:00:00,Lagos,19,5,1,24.18,65.9,0.0,0,0.591,1,0
2025-06-28 20:00:00,Nsukka,20,5,1,21.18,75.8,0.87,1,0.925,0,1
2025-06-28 21:00:00,Enugu,21,5,1,23.24,65.0,1.24,1,0.765,0,1
2025-06-28 22:00:00,Lagos,22,5,1,25.39,73.7,0.57,1,0.701,0,1
2025-06-28 23:00:00,Nsukka,23,5,1,23.58,57.8,0.51,1,0.897,0,1
2025-06-29 00:00:00,Enugu,0,6,1,25.36,69.0,0.0,0,0.466,1,0
2025-06-29 01:00:00,Lagos,1,6,1,30.35,48.5,0.23,1,0.752,0,1
2025-06-29 02:00:00,Nsukka,2,6,1,27.75,45.0,0.0,0,0.771,0,1
2025-06-29 03:00:00,Enugu,3,6,1,28.56,48.2,1.97,1,0.641,1,0
2025-06-29 04:00:00,Lagos,4,6,1,33.58,45.4,0.0,0,0.483,1,0
2025-06-29 05:00:00,Nsukka,5,6,1,32.86,49.5,0.0,0,0.578,1,0
2025-06-29 06:00:00,Enugu,6,6,1,31.73,48.8,0.0,0,0.505,0,1
2025-06-29 07:00:00,Lagos,7,6,1,34.36,45.9,0.0,0,0.456,0,1
2025-06-29 08:00:00,Nsukka,8,6,1,31.43,50.5,0.0,0,0.647,0,1
2025-06-29 09:00:00,Enugu,9,6,1,31.18,49.2,0.0,0,0.569,1,0
2025-06-29 10:00:00,Lagos,10,6,1,30.51,52.6,0.0,0,0.412,0,1
2025-06-29 11:00:00,Nsukka,11,6,1,26.56,62.7,0.0,0,0.676,0,3
2025-06-29 12:00:00,Enugu,12,6,1,26.04,55.0,0.0,0,0.419,0,1
2025-06-29 13:00:00,Lagos,13,6,1,26.71,65.1,0.0,0,0.417,1,0
2025-06-29 14:00:00,Nsukka,14,6,1,23.38,66.2,0.0,0,0.689,1,0
2025-06-29 15:00:00,Enugu,15,6,1,22.45,68.8,0.0,0,0.41,1,0
2025-06-29 16:00:00,Lagos,16,6,1,21.46,75.2,0.0,0,0.405,1,0
2025-06-29 17:00:00,Nsukka,17,6,1,18.96,73.0,0.0,0,0.68,1,0
2025-06-29 18:00:00,Enugu,18,6,1,22.21,73.8,0.0,0,0.507,1,0
2025-06-29 19:00:00,Lagos,19,6,1,23.28,75.9,0.0,0,0.641,0,2
2025-06-29 20:00:00,Nsukka,20,6,1,21.37,68.8,1.48,1,0.95,0,1
2025-06-29 21:00:00,Enugu,21,6,1,22.96,70.0,3.82,1,0.734,0,1
2025-06-29 22:00:00,Lagos,22,6,1,25.43,60.7,0.0,0,0.526,0,1
2025-06-29 23:00:00,Nsukka,23,6,1,25.21,63.0,0.0,0,0.709,1,0
2025-06-30 00:00:00,Enugu,0,0,0,27.7,63.0,0.0,0,0.408,0,5
2025-06-30 01:00:00,Lagos,1,0,0,28.72,55.2,0.0,0,0.392,1,0
2025-06-30 02:00:00,Nsukka,2,0,0,27.27,47.7,0.0,0,0.592,0,1
2025-06-30 03:00:00,Enugu,3,0,0,31.32,53.8,0.0,0,0.42,0,2
2025-06-30 04:00:00,Lagos,4,0,0,33.65,51.3,0.0,0,0.429,1,0
2025-06-30 05:00:00,Nsukka,5,0,0,32.09,50.8,0.0,0,0.569,0,2
2025-06-30 06:00:00,Enugu,6,0,0,32.01,44.6,0.0,0,0.289,1,0
2025-06-30 07:00:00,Lagos,7,0,0,33.61,44.7,0.0,0,0.339,0,3
2025-06-30 08:00:00,Nsukka,8,0,0,30.72,44.5,0.0,0,0.643,0,3
2025-06-30 09:00:00,Enugu,9,0,0,32.47,49.3,0.0,0,0.314,0,5
2025-06-30 10:00:00,Lagos,10,0,0,33.73,52.8,0.53,1,0.608,0,2
2025-06-30 11:00:00,Nsukka,11,0,0,28.53,58.3,0.0,0,0.628,0,1
2025-06-30 12:00:00,Enugu,12,0,0,29.22,58.2,0.0,0,0.279,1,0
2025-06-30 13:00:00,Lagos,13,0,0,28.21,64.0,0.02,1,0.548,1,0
2025-06-30 14:00:00,Nsukka,14,0,0,22.03,64.5,0.0,0,0.649,0,1
2025-06-30 15:00:00,Enugu,15,0,0,21.98,74.3,0.0,0,0.418,1,0
2025-06-30 16:00:00,Lagos,16,0,0,22.7,78.0,1.18,1,0.531,0,1
2025-06-30 17:00:00,Nsukka,17,0,0,20.62,74.1,0.0,0,0.57,0,4
2025-06-30 18:00:00,Enugu,18,0,0,19.79,76.5,0.0,0,0.693,0,2
2025-06-30 19:00:00,Lagos,19,0,0,23.91,65.3,0.0,0,0.62,1,0
2025-06-30 20:00:00,Nsukka,20,0,0,18.72,71.0,2.08,1,0.858,0,1
2025-06-30 21:00:00,Enugu,21,0,0,23.19,77.3,0.09,1,0.633,0,2
2025-06-30 22:00:00,Lagos,22,0,0,23.39,66.4,0.0,0,0.463,0,1
2025-06-30 23:00:00,Nsukka,23,0,0,25.05,69.2,0.0,0,0.724,0,2
2025-07-01 00:00:00,Enugu,0,1,0,26.1,54.6,0.11,1,0.597,0,1
2025-07-01 01:00:00,Lagos,1,1,0,31.0,56.5,0.0,0,0.518,1,0
2025-07-01 02:00:00,Nsukka,2,1,0,29.46,54.5,0.0,0,0.564,0,1
2025-07-01 03:00:00,Enugu,3,1,0,32.23,52.3,0.39,1,0.538,1,0
2025-07-01 04:00:00,Lagos,4,1,0,31.23,36.8,0.0,0,0.36,1,0
2025-07-01 05:00:00,Nsukka,5,1,0,32.44,56.1,0.0,0,0.587,1,0
2025-07-01 06:00:00,Enugu,6,1,0,34.07,50.6,0.0,0,0.402,1,0
2025-07-01 07:00:00,Lagos,7,1,0,34.46,44.8,0.0,0,0.403,0,3
2025-07-01 08:00:00,Nsukka,8,1,0,31.77,55.6,0.0,0,0.681,0,1
2025-07-01 09:00:00,Enugu,9,1,0,29.81,45.9,0.0,0,0.42,0,1
2025-07-01 10:00:00,Lagos,10,1,0,32.09,58.3,0.0,0,0.352,1,0
2025-07-01 11:00:00,Nsukka,11,1,0,29.03,59.1,0.04,1,0.776,0,1
2025-07-01 12:00:00,Enugu,12,1,0,25.98,54.8,0.0,0,0.411,0,1
2025-07-01 13:00:00,Lagos,13,1,0,27.05,60.7,1.35,1,0.558,0,2
2025-07-01 14:00:00,Nsukka,14,1,0,22.05,72.4,0.0,0,0.656,1,0
2025-07-01 15:00:00,Enugu,15,1,0,22.31,72.1,0.0,0,0.377,1,0
2025-07-01 16:00:00,Lagos,16,1,0,22.0,70.6,0.0,0,0.417,1,0
2025-07-01 17:00:00,Nsukka,17,1,0,19.98,68.1,0.0,0,0.62,0,1
2025-07-01 18:00:00,Enugu,18,1,0,20.54,78.8,0.0,0,0.501,1,0
2025-07-01 19:00:00,Lagos,19,1,0,23.89,61.8,0.0,0,0.497,1,0
2025-07-01 20:00:00,Nsukka,20,1,0,22.83,69.4,5.11,1,0.921,0,3
2025-07-01 21:00:00,Enugu,21,1,0,21.72,77.0,0.0,0,0.543,0,3
2025-07-01 22:00:00,Lagos,22,1,0,27.01,66.6,0.0,0,0.575,0,2
2025-07-01 23:00:00,Nsukka,23,1,0,24.46,63.9,0.28,1,0.917,0,1
2025-07-02 00:00:00,Enugu,0,2,0,27.05,60.2,0.01,1,0.577,1,0
2025-07-02 01:00:00,Lagos,1,2,0,28.9,51.4,0.0,0,0.364,1,0
2025-07-02 02:00:00,Nsukka,2,2,0,27.21,53.1,0.07,1,0.832,0,1
2025-07-02 03:00:00,Enugu,3,2,0,29.12,58.6,0.0,0,0.476,1,0
2025-07-02 04:00:00,Lagos,4,2,0,33.89,42.7,0.31,1,0.581,0,1
2025-07-02 05:00:00,Nsukka,5,2,0,33.14,45.1,0.0,0,0.572,1,0
2025-07-02 06:00:00,Enugu,6,2,0,31.93,33.7,0.0,0,0.426,1,0
2025-07-02 07:00:00,Lagos,7,2,0,32.42,46.0,0.0,0,0.349,0,2
2025-07-02 08:00:00,Nsukka,8,2,0,30.76,44.8,0.0,0,0.618,1,0
2025-07-02 09:00:00,Enugu,9,2,0,30.8,46.4,0.0,0,0.448,0,1
2025-07-02 10:00:00,Lagos,10,2,0,30.84,56.2,0.0,0,0.371,1,0
2025-07-02 11:00:00,Nsukka,11,2,0,29.68,60.5,0.0,0,0.524,0,6
2025-07-02 12:00:00,Enugu,12,2,0,25.41,69.7,0.0,0,0.424,1,0
2025-07-02 13:00:00,Lagos,13,2,0,27.31,62.0,0.0,0,0.431,0,1
2025-07-02 14:00:00,Nsukka,14,2,0,23.22,73.9,0.0,0,0.554,0,2
2025-07-02 15:00:00,Enugu,15,2,0,22.84,68.3,0.0,0,0.337,1,0
2025-07-02 16:00:00,Lagos,16,2,0,22.25,69.6,5.17,1,0.644,0,3
2025-07-02 17:00:00,Nsukka,17,2,0,20.14,66.0,0.27,1,0.817,0,1
2025-07-02 18:00:00,Enugu,18,2,0,19.96,81.2,0.0,0,0.538,0,1
2025-07-02 19:00:00,Lagos,19,2,0,23.12,67.4,0.0,0,0.47,0,4
2025-07-02 20:00:00,Nsukka,20,2,0,19.14,72.0,0.0,0,0.717,1,0
2025-07-02 21:00:00,Enugu,21,2,0,23.39,72.5,0.24,1,0.679,0,1
2025-07-02 22:00:00,Lagos,22,2,0,23.85,69.2,0.0,0,0.518,0,1
2025-07-02 23:00:00,Nsukka,23,2,0,23.15,66.0,1.3,1,0.9,0,2
2025-07-03 00:00:00,Enugu,0,3,0,25.39,62.0,0.0,0,0.523,1,0
2025-07-03 01:00:00,Lagos,1,3,0,29.23,53.2,0.32,1,0.577,1,0
2025-07-03 02:00:00,Nsukka,2,3,0,28.26,57.4,0.0,0,0.599,1,0
2025-07-03 03:00:00,Enugu,3,3,0,34.15,45.3,2.82,1,0.669,0,1
2025-07-03 04:00:00,Lagos,4,3,0,33.81,48.3,0.0,0,0.438,0,1
2025-07-03 05:00:00,Nsukka,5,3,0,31.75,47.7,0.0,0,0.603,1,0
2025-07-03 06:00:00,Enugu,6,3,0,35.03,39.7,0.19,1,0.668,0,1
2025-07-03 07:00:00,Lagos,7,3,0,32.63,47.1,0.0,0,0.376,0,2
2025-07-03 08:00:00,Nsukka,8,3,0,30.6,39.6,0.0,0,0.535,1,0
2025-07-03 09:00:00,Enugu,9,3,0,30.4,57.4,0.0,0,0.35,1,0
2025-07-03 10:00:00,Lagos,10,3,0,31.73,51.2,1.73,1,0.543,0,1
2025-07-03 11:00:00,Nsukka,11,3,0,28.52,55.3,0.0,0,0.513,0,2
2025-07-03 12:00:00,Enugu,12,3,0,25.73,61.6,0.0,0,0.404,1,0
2025-07-03 13:00:00,Lagos,13,3,0,25.02,62.7,0.0,0,0.365,1,0
2025-07-03 14:00:00,Nsukka,14,3,0,24.09,69.0,0.78,1,0.78,0,1
2025-07-03 15:00:00,Enugu,15,3,0,23.12,65.1,0.0,0,0.453,1,0
2025-07-03 16:00:00,Lagos,16,3,0,20.58,68.2,0.0,0,0.401,1,0
2025-07-03 17:00:00,Nsukka,17,3,0,19.84,80.7,0.0,0,0.559,0,1
2025-07-03 18:00:00,Enugu,18,3,0,20.17,76.8,0.0,0,0.601,0,2
2025-07-03 19:00:00,Lagos,19,3,0,23.15,68.2,0.0,0,0.505,1,0
2025-07-03 20:00:00,Nsukka,20,3,0,19.92,74.6,1.92,1,0.906,0,1
2025-07-03 21:00:00,Enugu,21,3,0,23.53,72.8,0.0,0,0.602,0,2
2025-07-03 22:00:00,Lagos,22,3,0,25.37,69.7,0.0,0,0.538,0,1
2025-07-03 23:00:00,Nsukka,23,3,0,23.87,67.7,0.0,0,0.76,0,3
2025-07-04 00:00:00,Enugu,0,4,0,26.65,62.3,0.0,0,0.475,1,0
2025-07-04 01:00:00,Lagos,1,4,0,29.0,60.4,0.04,1,0.618,0,7
2025-07-04 02:00:00,Nsukka,2,4,0,29.4,58.4,0.0,0,0.637,0,1
2025-07-04 03:00:00,Enugu,3,4,0,31.91,48.8,0.0,0,0.347,1,0
2025-07-04 04:00:00,Lagos,4,4,0,31.83,44.8,0.0,0,0.5,1,0
2025-07-04 05:00:00,Nsukka,5,4,0,31.0,42.8,0.0,0,0.459,0,2
2025-07-04 06:00:00,Enugu,6,4,0,33.71,39.5,0.1,1,0.672,0,3
2025-07-04 07:00:00,Lagos,7,4,0,34.74,42.0,0.0,0,0.312,0,1
2025-07-04 08:00:00,Nsukka,8,4,0,29.78,48.6,0.0,0,0.443,0,2
2025-07-04 09:00:00,Enugu,9,4,0,30.52,57.0,2.75,1,0.579,0,7
2025-07-04 10:00:00,Lagos,10,4,0,30.93,48.7,0.0,0,0.388,1,0
2025-07-04 11:00:00,Nsukka,11,4,0,28.74,58.3,0.0,0,0.607,1,0
2025-07-04 12:00:00,Enugu,12,4,0,25.96,60.4,3.54,1,0.499,1,0
2025-07-04 13:00:00,Lagos,13,4,0,27.13,60.4,0.0,0,0.444,0,2
2025-07-04 14:00:00,Nsukka,14,4,0,25.22,63.6,0.0,0,0.595,0,1
2025-07-04 15:00:00,Enugu,15,4,0,22.94,72.0,0.0,0,0.419,1,0
2025-07-04 16:00:00,Lagos,16,4,0,21.68,67.5,0.0,0,0.405,1,0
2025-07-04 17:00:00,Nsukka,17,4,0,19.46,71.2,0.0,0,0.536,0,3
2025-07-04 18:00:00,Enugu,18,4,0,20.29,80.5,0.0,0,0.533,0,1
2025-07-04 19:00:00,Lagos,19,4,0,22.64,78.1,0.1,1,0.7,0,2
2025-07-04 20:00:00,Nsukka,20,4,0,18.63,74.3,0.0,0,0.749,0,1
2025-07-04 21:00:00,Enugu,21,4,0,21.79,73.4,0.0,0,0.492,0,1
2025-07-04 22:00:00,Lagos,22,4,0,24.3,75.7,0.0,0,0.502,1,0
2025-07-04 23:00:00,Nsukka,23,4,0,24.63,50.2,6.01,1,0.882,0,3
2025-07-05 00:00:00,Enugu,0,5,1,26.61,54.7,0.72,1,0.622,0,1
2025-07-05 01:00:00,Lagos,1,5,1,26.86,54.2,0.18,1,0.675,0,3
2025-07-05 02:00:00,Nsukka,2,5,1,28.68,51.9,0.0,0,0.646,1,0
2025-07-05 03:00:00,Enugu,3,5,1,31.55,53.2,3.39,1,0.543,1,0
2025-07-05 04:00:00,Lagos,4,5,1,33.5,49.5,0.0,0,0.539,0,2
2025-07-05 05:00:00,Nsukka,5,5,1,32.82,40.6,0.0,0,0.659,0,1
2025-07-05 06:00:00,Enugu,6,5,1,34.93,51.0,0.0,0,0.401,0,1
2025-07-05 07:00:00,Lagos,7,5,1,35.72,46.5,0.0,0,0.542,1,0
2025-07-05 08:00:00,Nsukka,8,5,1,31.98,45.8,0.0,0,0.607,1,0
2025-07-05 09:00:00,Enugu,9,5,1,31.16,49.6,0.0,0,0.511,1,0
2025-07-05 10:00:00,Lagos,10,5,1,31.38,52.8,0.0,0,0.384,0,1
2025-07-05 11:00:00,Nsukka,11,5,1,28.25,47.5,1.22,1,0.825,0,1
2025-07-05 12:00:00,Enugu,12,5,1,27.42,64.2,0.0,0,0.429,1,0
2025-07-05 13:00:00,Lagos,13,5,1,26.94,66.6,0.0,0,0.499,1,0
2025-07-05 14:00:00,Nsukka,14,5,1,21.41,77.4,0.0,0,0.622,0,1
2025-07-05 15:00:00,Enugu,15,5,1,22.29,70.5,0.0,0,0.459,1,0
2025-07-05 16:00:00,Lagos,16,5,1,25.06,72.3,3.08,1,0.606,0,6
2025-07-05 17:00:00,Nsukka,17,5,1,19.5,78.3,0.0,0,0.627,0,2
2025-07-05 18:00:00,Enugu,18,5,1,18.73,68.4,6.09,1,0.709,1,0
2025-07-05 19:00:00,Lagos,19,5,1,21.32,64.4,0.0,0,0.63,1,0
2025-07-05 20:00:00,Nsukka,20,5,1,21.03,68.0,0.26,1,0.948,0,1
2025-07-05 21:00:00,Enugu,21,5,1,23.51,66.9,0.0,0,0.554,1,0
2025-07-05 22:00:00,Lagos,22,5,1,27.44,58.7,0.0,0,0.631,1,0
2025-07-05 23:00:00,Nsukka,23,5,1,23.67,61.2,0.0,0,0.69,0,1
2025-07-06 00:00:00,Enugu,0,6,1,27.61,55.6,0.0,0,0.405,0,1
2025-07-06 01:00:00,Lagos,1,6,1,29.67,50.2,0.0,0,0.382,1,0
2025-07-06 02:00:00,Nsukka,2,6,1,27.75,50.3,0.0,0,0.679,0,2
2025-07-06 03:00:00,Enugu,3,6,1,30.59,50.8,0.09,1,0.652,0,3
2025-07-06 04:00:00,Lagos,4,6,1,35.11,46.2,0.0,0,0.478,1,0
2025-07-06 05:00:00,Nsukka,5,6,1,30.47,41.3,0.0,0,0.645,0,3
2025-07-06 06:00:00,Enugu,6,6,1,33.37,42.8,0.0,0,0.454,0,1
2025-07-06 07:00:00,Lagos,7,6,1,36.32,51.7,0.0,0,0.402,1,0
2025-07-06 08:00:00,Nsukka,8,6,1,31.08,43.1,1.52,1,0.776,1,0
2025-07-06 09:00:00,Enugu,9,6,1,31.37,40.7,0.0,0,0.464,1,0
2025-07-06 10:00:00,Lagos,10,6,1,30.6,56.6,0.0,0,0.384,0,1
2025-07-06 11:00:00,Nsukka,11,6,1,28.99,57.7,0.0,0,0.703,0,5
2025-07-06 12:00:00,Enugu,12,6,1,29.08,62.7,0.0,0,0.417,1,0
2025-07-06 13:00:00,Lagos,13,6,1,24.44,67.4,0.26,1,0.604,1,0
2025-07-06 14:00:00,Nsukka,14,6,1,22.09,66.7,0.0,0,0.719,1,0
2025-07-06 15:00:00,Enugu,15,6,1,22.73,74.8,0.5,1,0.626,0,1
2025-07-06 16:00:00,Lagos,16,6,1,25.28,73.4,1.07,1,0.585,0,1
2025-07-06 17:00:00,Nsukka,17,6,1,20.51,72.0,0.0,0,0.656,0,4
2025-07-06 18:00:00,Enugu,18,6,1,20.6,76.7,0.0,0,0.499,1,0
2025-07-06 19:00:00,Lagos,19,6,1,18.92,72.3,0.0,0,0.577,0,5
2025-07-06 20:00:00,Nsukka,20,6,1,19.95,75.9,4.55,1,0.95,0,1
2025-07-06 21:00:00,Enugu,21,6,1,23.23,72.0,0.0,0,0.611,0,2
2025-07-06 22:00:00,Lagos,22,6,1,24.32,64.1,0.0,0,0.624,0,1
2025-07-06 23:00:00,Nsukka,23,6,1,24.51,59.4,0.0,0,0.755,0,3
2025-07-07 00:00:00,Enugu,0,0,0,27.28,52.0,0.42,1,0.539,1,0
2025-07-07 01:00:00,Lagos,1,0,0,30.49,49.8,0.0,0,0.484,1,0
2025-07-07 02:00:00,Nsukka,2,0,0,28.5,47.8,0.0,0,0.54,0,1
2025-07-07 03:00:00,Enugu,3,0,0,32.55,47.4,0.0,0,0.379,1,0
2025-07-07 04:00:00,Lagos,4,0,0,33.05,46.2,0.0,0,0.306,1,0
2025-07-07 05:00:00,Nsukka,5,0,0,32.78,51.8,0.2,1,0.706,0,3
2025-07-07 06:00:00,Enugu,6,0,0,31.02,39.4,1.63,1,0.599,0,4
2025-07-07 07:00:00,Lagos,7,0,0,35.44,50.0,0.0,0,0.4,0,1
2025-07-07 08:00:00,Nsukka,8,0,0,31.37,52.5,0.02,1,0.779,0,3
2025-07-07 09:00:00,Enugu,9,0,0,31.33,49.6,0.0,0,0.44,0,1
2025-07-07 10:00:00,Lagos,10,0,0,30.65,54.3,0.0,0,0.445,0,1
2025-07-07 11:00:00,Nsukka,11,0,0,26.98,55.9,0.0,0,0.586,1,0
2025-07-07 12:00:00,Enugu,12,0,0,27.05,62.1,0.0,0,0.442,1,0
2025-07-07 13:00:00,Lagos,13,0,0,25.27,60.7,0.17,1,0.616,1,0
2025-07-07 14:00:00,Nsukka,14,0,0,21.83,63.8,1.84,1,0.795,0,1
2025-07-07 15:00:00,Enugu,15,0,0,22.76,73.2,0.33,1,0.696,0,1
2025-07-07 16:00:00,Lagos,16,0,0,21.75,81.0,0.0,0,0.393,1,0
2025-07-07 17:00:00,Nsukka,17,0,0,19.22,78.9,0.0,0,0.587,1,0
2025-07-07 18:00:00,Enugu,18,0,0,20.77,73.8,0.0,0,0.56,1,0
2025-07-07 19:00:00,Lagos,19,0,0,22.91,78.5,0.69,1,0.733,1,0
2025-07-07 20:00:00,Nsukka,20,0,0,19.1,71.4,0.0,0,0.694,1,0
2025-07-07 21:00:00,Enugu,21,0,0,23.33,77.5,0.7,1,0.653,0,1
2025-07-07 22:00:00,Lagos,22,0,0,23.36,64.8,0.0,0,0.541,0,1
2025-07-07 23:00:00,Nsukka,23,0,0,25.01,63.0,0.0,0,0.696,0,2
2025-07-08 00:00:00,Enugu,0,1,0,27.14,67.9,0.0,0,0.4,0,2
2025-07-08 01:00:00,Lagos,1,1,0,29.45,56.4,0.0,0,0.433,1,0
2025-07-08 02:00:00,Nsukka,2,1,0,28.22,55.0,0.0,0,0.494,1,0
2025-07-08 03:00:00,Enugu,3,1,0,29.47,57.5,0.0,0,0.355,1,0
2025-07-08 04:00:00,Lagos,4,1,0,30.93,41.5,0.0,0,0.512,0,5
2025-07-08 05:00:00,Nsukka,5,1,0,31.28,40.7,0.33,1,0.886,0,1
2025-07-08 06:00:00,Enugu,6,1,0,32.2,41.7,0.64,1,0.73,1,0
2025-07-08 07:00:00,Lagos,7,1,0,34.07,48.6,0.0,0,0.438,0,3
2025-07-08 08:00:00,Nsukka,8,1,0,31.32,49.6,0.0,0,0.629,1,0
2025-07-08 09:00:00,Enugu,9,1,0,32.37,49.7,0.0,0,0.37,1,0
2025-07-08 10:00:00,Lagos,10,1,0,31.3,50.1,0.0,0,0.341,1,0
